"CODESTAB","CODMUNNASC","n_nascimentos","ANONASC","n_anomalias"
"2020726",160055,2,2023,0
"2020890",160030,1896,2023,3
"2021021",160021,10,2023,0
"2021064",160060,2161,2023,235
"2021110",160050,1,2023,0
"2021218",160015,42,2023,1
"2021382",160005,7,2023,0
"2021412",160015,9,2023,0
"2021463",160050,468,2023,3
"2021765",160060,3,2023,0
"2021811",160030,16,2023,0
"2311763",150130,1129,2023,4
"2311801",150796,3,2023,0
"2311992",150290,57,2023,1
"2312026",150746,1,2023,0
"2312050",150380,550,2023,7
"2312069",150380,38,2023,0
"2312093",150618,60,2023,0
"2312115",150380,4,2023,0
"2312123",150506,610,2023,1
"2312131",150618,403,2023,2
"2312158",150277,235,2023,3
"2312166",150175,16,2023,0
"2312174",150309,445,2023,3
"2312182",150549,20,2023,0
"2312298",150715,130,2023,1
"2312387",150750,5,2023,0
"2312484",150178,2,2023,0
"2312646",150506,3,2023,0
"2313049",150070,584,2023,1
"2313057",150310,506,2023,0
"2313235",150310,1,2023,0
"2313324",150210,2,2023,0
"2313669",150540,102,2023,0
"2313758",150830,2,2023,0
"2313790",150830,3,2023,0
"2314002",150820,113,2023,2
"2314037",150130,1,2023,0
"2314088",150795,1,2023,0
"2314231",150190,33,2023,0
"2314312",150260,4,2023,0
"2314436",150700,369,2023,1
"2314592",150730,1,2023,0
"2314819",150620,862,2023,1
"2315815",150030,1,2023,0
"2316005",150490,483,2023,2
"2316013",150570,55,2023,1
"2316021",150770,519,2023,0
"2316048",150030,243,2023,2
"2316064",150630,254,2023,0
"2316080",150250,46,2023,1
"2316161",150640,32,2023,0
"2316234",150200,269,2023,0
"2316471",150442,2,2023,0
"2316536",150640,1,2023,0
"2316552",150790,320,2023,0
"2316668",150613,86,2023,2
"2316757",150390,1054,2023,2
"2316773",150390,7,2023,0
"2316803",150390,5,2023,0
"2316846",150635,2,2023,0
"2316889",150293,26,2023,0
"2317028",150812,344,2023,7
"2317389",150330,1,2023,0
"2317397",150330,375,2023,6
"2317532",150410,7,2023,0
"2317931",150340,1,2023,0
"2317958",150720,55,2023,0
"2317990",150616,227,2023,0
"2318059",150276,67,2023,0
"2318172",150808,152,2023,0
"2318180",150808,385,2023,1
"2318326",150616,12,2023,0
"2318628",150550,1648,2023,11
"2318644",150550,155,2023,1
"2318652",150550,3,2023,0
"2318660",150010,124,2023,4
"2318687",150010,148,2023,2
"2318865",150543,445,2023,3
"2319659",140010,2,2023,1
"2319667",140002,15,2023,0
"2320045",140015,41,2023,0
"2320053",140015,1,2023,0
"2320185",140070,99,2023,0
"2320363",140017,2,2023,0
"2320401",140040,1,2023,0
"2320541",140040,75,2023,0
"2320592",140010,270,2023,1
"2320665",140010,4,2023,0
"2320681",140010,2,2023,0
"2320800",140060,3,2023,0
"2320886",140030,9,2023,0
"2322889",150815,1,2023,0
"2322935",150543,127,2023,0
"2328852",150080,1,2023,0
"2328968",150270,26,2023,0
"2328992",150270,833,2023,4
"2329387",150013,95,2023,1
"2329484",150020,334,2023,2
"2329565",150670,1,2023,0
"2329891",150680,3754,2023,7
"2329905",150680,2518,2023,15
"2330083",150680,27,2023,0
"2330210",150680,1,2023,0
"2330830",150060,2125,2023,5
"2330938",150085,464,2023,1
"2330946",150780,141,2023,0
"2330962",150230,125,2023,0
"2330970",150350,27,2023,0
"2330997",150360,85,2023,0
"2331004",150360,59,2023,1
"2331012",150360,565,2023,2
"2331020",150360,20,2023,0
"2331047",150360,2,2023,0
"2331063",150360,1,2023,0
"2331098",150360,1299,2023,10
"2331101",150360,153,2023,1
"2331179",150360,1,2023,0
"2331292",150619,390,2023,5
"2331411",150600,1,2023,0
"2331438",150600,1,2023,0
"2331470",150050,2,2023,0
"2331500",150300,74,2023,0
"2331519",150503,1,2023,0
"2331578",150503,595,2023,0
"2331586",150619,1,2023,0
"2331659",150390,1,2023,0
"2331691",150375,332,2023,2
"2331748",150050,507,2023,2
"2331756",150600,418,2023,0
"2331845",150285,13,2023,0
"2331861",150040,1064,2023,7
"2331969",150530,2,2023,0
"2332299",150510,973,2023,3
"2332450",150100,1,2023,0
"2332469",150100,34,2023,0
"2332671",150140,2073,2023,0
"2332698",150140,1,2023,0
"2332809",150140,616,2023,4
"2332876",150140,1,2023,0
"2332930",150140,2497,2023,5
"2332981",150140,1,2023,0
"2333007",150140,1,2023,0
"2333031",150140,138,2023,9
"2333430",150745,358,2023,1
"2333554",150658,1,2023,0
"2333589",150658,17,2023,0
"2334801",110005,128,2023,2
"2340992",150140,1736,2023,8
"2359707",171488,1,2023,0
"2360411",150800,1216,2023,6
"2369923",110070,2,2023,0
"2370328",170900,10,2023,0
"2370344",172120,229,2023,1
"2370689",170390,2,2023,0
"2370697",170390,1,2023,0
"2370794",170720,2,2023,0
"2418657",150180,2119,2023,9
"2418665",150210,2582,2023,8
"2418673",150304,251,2023,3
"2467569",170730,1,2023,0
"2467577",171850,3,2023,0
"2468271",171650,128,2023,2
"2468646",171430,4,2023,0
"2468816",170386,1,2023,0
"2468840",172065,6,2023,0
"2468972",170255,1424,2023,8
"2468999",170740,1,2023,0
"2469340",171050,30,2023,0
"2469367",170770,1,2023,0
"2469375",172049,1,2023,0
"2469499",170220,8,2023,0
"2476649",140020,51,2023,2
"2476703",140050,14,2023,0
"2476711",140023,27,2023,1
"2476827",140045,159,2023,2
"2486865",171890,2,2023,0
"2486938",170384,1,2023,0
"2487039",171270,1,2023,0
"2492555",172100,1,2023,0
"2494167",170230,18,2023,0
"2494299",110002,1238,2023,9
"2495228",110028,1304,2023,17
"2495279",110012,1693,2023,11
"2495414",110025,148,2023,2
"2496046",110004,1372,2023,10
"2496534",110018,417,2023,0
"2496879",110015,547,2023,2
"2504901",150613,1205,2023,1
"2504944",150613,104,2023,0
"2515229",171660,17,2023,1
"2515369",110020,576,2023,6
"2515458",110020,3,2023,0
"2515466",110020,35,2023,0
"2515504",110002,336,2023,1
"2515520",110002,238,2023,1
"2515598",110002,156,2023,0
"2515601",110002,75,2023,0
"2515768",110010,892,2023,4
"2515989",110030,266,2023,0
"2516047",110018,252,2023,0
"2516144",110012,13,2023,0
"2516276",110015,204,2023,2
"2516284",110015,96,2023,1
"2516292",110015,238,2023,0
"2516381",110004,185,2023,1
"2516500",110001,24,2023,1
"2516586",110028,2,2023,0
"2516594",110028,85,2023,3
"2537028",150815,653,2023,6
"2546671",170200,25,2023,0
"2546736",170820,9,2023,0
"2555956",170100,3,2023,0
"2560240",171620,70,2023,0
"2566168",140010,9590,2023,150
"2600420",171420,7,2023,2
"2614189",150370,1,2023,0
"2614200",150370,2,2023,0
"2614634",150553,623,2023,5
"2615096",150550,1,2023,0
"2615711",150370,501,2023,1
"2615738",150034,125,2023,4
"2615746",150553,3503,2023,16
"2615754",150553,490,2023,1
"2615800",150420,49,2023,0
"2615819",150420,59,2023,0
"2615835",150080,2293,2023,2
"2615843",150280,484,2023,1
"2615991",150555,130,2023,2
"2616068",150520,1,2023,0
"2616181",150835,400,2023,3
"2616211",150548,479,2023,2
"2616483",150345,498,2023,6
"2616491",150230,331,2023,0
"2616513",150812,1,2023,0
"2619717",150442,1153,2023,1
"2619873",150070,2,2023,0
"2619881",150070,2,2023,0
"2619903",150070,2,2023,0
"2619938",150530,1174,2023,7
"2619946",150797,297,2023,3
"2620006",150805,199,2023,1
"2620081",150360,1,2023,0
"2621584",150440,35,2023,0
"2621592",150840,695,2023,2
"2621606",150840,69,2023,1
"2621614",150810,474,2023,7
"2621622",150810,6,2023,0
"2621630",150810,14,2023,0
"2621649",150810,1261,2023,4
"2621967",150680,2,2023,0
"2622319",150275,17,2023,0
"2622475",150445,339,2023,3
"2622491",150563,21,2023,0
"2622505",150563,1,2023,0
"2647095",172210,15,2023,0
"2651343",170210,10,2023,0
"2652714",150480,9,2023,0
"2652722",150480,13,2023,0
"2658801",171575,2,2023,0
"2658860",171790,5,2023,0
"2667711",170710,3,2023,0
"2667746",170610,2,2023,0
"2667754",171700,1,2023,0
"2672111",150840,52,2023,0
"2673886",150553,531,2023,1
"2674785",150660,10,2023,0
"2676044",150060,114,2023,0
"2676087",150655,4,2023,0
"2676109",150715,32,2023,0
"2676125",150747,81,2023,0
"2676192",150760,144,2023,0
"2676923",150580,1168,2023,14
"2676966",150610,30,2023,1
"2677024",150611,5,2023,0
"2677210",150520,1,2023,0
"2677407",150405,195,2023,0
"2677431",150460,295,2023,0
"2677504",150195,12,2023,0
"2677563",150215,1224,2023,13
"2677571",150293,500,2023,2
"2678322",150170,21,2023,0
"2678403",150170,1236,2023,4
"2678500",150178,489,2023,0
"2678578",150090,127,2023,0
"2678624",150157,126,2023,0
"2678756",150170,2181,2023,6
"2679477",110001,11,2023,0
"2680203",171875,3,2023,0
"2680327",171190,9,2023,0
"2680394",171610,4,2023,0
"2680734",110010,2,2023,0
"2694530",150730,663,2023,1
"2694921",150730,1,2023,0
"2695251",150140,2,2023,0
"2697289",150470,259,2023,1
"2708892",130150,253,2023,4
"2708906",130200,129,2023,0
"2708914",130220,163,2023,7
"2708922",130320,282,2023,2
"2708930",130356,81,2023,0
"2711184",150590,580,2023,0
"2717379",130010,163,2023,0
"2717387",130380,19,2023,0
"2717395",130430,233,2023,1
"2743582",110148,1,2023,0
"2743612",110170,87,2023,0
"2744392",110150,134,2023,1
"2744414",110175,1,2023,0
"2752700",150140,9011,2023,276
"2755149",171610,1231,2023,15
"2755157",172100,5334,2023,89
"2755165",170210,6349,2023,35
"2755173",172090,183,2023,1
"2755246",172100,2,2023,0
"2757214",150330,2,2023,0
"2765632",170190,19,2023,0
"2765640",170930,560,2023,0
"2765659",171320,466,2023,0
"2765667",170550,279,2023,6
"2772329",150400,42,2023,1
"2784637",110004,224,2023,1
"2786095",170700,397,2023,4
"2786109",170950,1943,2023,10
"2786117",172100,1,2023,0
"2786125",171820,4,2023,0
"2792451",170240,234,2023,1
"2792478",172100,831,2023,6
"2793903",150430,44,2023,0
"2798484",110030,1757,2023,8
"2802996",110011,3,2023,0
"2803003",110011,1,2023,0
"2804638",150320,75,2023,0
"2806681",110037,4,2023,0
"2806754",110146,1,2023,0
"2807076",110045,186,2023,2
"2808242",110080,1,2023,0
"2808501",110034,128,2023,1
"2808544",110006,2,2023,0
"2808560",110008,30,2023,0
"2808579",110094,11,2023,0
"2808587",110009,11,2023,0
"2808595",110100,4,2023,0
"2808609",110011,719,2023,11
"2808617",110013,335,2023,1
"2808633",110014,189,2023,1
"2808668",110032,327,2023,1
"2808676",110040,5,2023,0
"2820293",110012,15,2023,0
"2860031",150220,1313,2023,0
"2906635",160030,2081,2023,17
"3001083",150775,24,2023,0
"3003469",150295,101,2023,0
"3004104",130260,3421,2023,6
"3009955",150370,3,2023,0
"3049434",110009,62,2023,0
"3049450",110009,309,2023,0
"3097676",150658,118,2023,2
"3142701",170950,42,2023,1
"3151794",130260,6763,2023,14
"3152928",110012,404,2023,2
"3156516",110130,46,2023,0
"3180867",130410,1,2023,0
"3185591",150613,146,2023,3
"3210243",130340,509,2023,4
"3220966",130370,673,2023,3
"3331326",170950,2,2023,0
"3331342",170950,97,2023,0
"3332217",170950,187,2023,1
"3360377",130260,200,2023,2
"3385205",170070,45,2023,1
"3523462",130190,6,2023,0
"3542017",150710,34,2023,0
"3581659",130420,18,2023,0
"3607372",150810,35,2023,1
"3651665",110004,19,2023,0
"3654796",150565,249,2023,0
"3656969",150140,317,2023,7
"3668770",171820,1387,2023,7
"3738698",150145,160,2023,1
"3818683",130360,1,2023,0
"3970442",110020,2229,2023,121
"4001303",110020,3587,2023,171
"4001958",110033,130,2023,0
"4002385",110050,2,2023,0
"4002547",110080,6,2023,0
"4003039",110140,5,2023,0
"4004760",130380,1,2023,0
"4004787",130380,790,2023,7
"4004795",130390,2,2023,0
"4004876",140005,12,2023,0
"4005732",150120,382,2023,0
"4005759",150140,67,2023,1
"4006429",150830,337,2023,0
"4102940",171610,18,2023,0
"4190203",150543,153,2023,2
"4252284",150420,1,2023,0
"4384636",150503,2,2023,0
"4648072",171610,5,2023,0
"5004764",171750,5,2023,0
"5052424",170950,2,2023,0
"5084415",110020,148,2023,0
"5101344",140010,253,2023,0
"5144175",172100,730,2023,4
"5169976",130260,1,2023,0
"5193273",170560,2,2023,0
"5332419",150140,61,2023,0
"5332427",150140,2781,2023,0
"5353947",120032,77,2023,0
"5383536",150555,1,2023,0
"5411734",120020,1,2023,0
"5492890",130050,1,2023,0
"5498465",150613,435,2023,10
"5562813",150285,4,2023,0
"5572924",150095,199,2023,1
"5585422",150680,67,2023,3
"5597501",150060,27,2023,1
"5599504",150420,94,2023,16
"5618347",110020,79,2023,1
"5625300",130280,6,2023,1
"5661714",120039,59,2023,0
"5701929",120001,16,2023,0
"5703425",150420,4894,2023,32
"5858208",120043,51,2023,1
"5874645",150215,288,2023,1
"5886201",150503,93,2023,0
"5915104",110045,395,2023,3
"5919541",150345,1,2023,0
"5968496",150495,101,2023,0
"5969484",150830,1,2023,0
"5974062",150835,1,2023,0
"6036015",150520,2,2023,0
"6106005",150670,537,2023,1
"6179703",110012,38,2023,0
"6185177",140010,240,2023,0
"6205224",110020,650,2023,6
"6254160",150730,1,2023,0
"6284760",150280,9,2023,1
"6311040",150506,585,2023,1
"6311059",150506,172,2023,0
"6312314",150530,109,2023,1
"6355447",150497,9,2023,1
"6425542",150803,6,2023,0
"6439837",120040,2,2023,0
"6440630",150680,429,2023,0
"6444261",150360,1,2023,0
"6446132",150730,110,2023,0
"6495427",150800,32,2023,0
"6499104",170100,1,2023,0
"6500552",150220,382,2023,0
"6510523",130420,23,2023,0
"6535267",150080,1,2023,0
"6549756",130210,1,2023,0
"6559476",150450,205,2023,1
"6569234",150480,1166,2023,6
"6578373",150520,295,2023,0
"6584306",150150,2,2023,0
"6610501",150100,2,2023,0
"6610544",150100,1,2023,0
"6612385",120060,4,2023,0
"6627595",130260,4316,2023,20
"6663834",110002,214,2023,0
"6710158",150180,503,2023,5
"6724604",130210,1,2023,0
"6751512",150280,4,2023,0
"6771513",130390,94,2023,1
"6779069",150795,1401,2023,11
"6791611",130270,2,2023,0
"6816223",150250,1,2023,0
"6827373",150815,49,2023,0
"6886345",170210,1,2023,0
"6898629",110011,66,2023,1
"6905455",110011,1,2023,0
"6947077",150220,15,2023,0
"6992803",130406,20,2023,0
"7025645",160030,1,2023,0
"7047665",150550,2,2023,0
"7149743",130380,46,2023,0
"7177739",110026,3,2023,0
"7218656",110149,378,2023,3
"7218842",150506,1,2023,0
"7248008",140047,5,2023,0
"7283458",150080,3312,2023,1
"7332955",110010,1,2023,0
"7360347",150220,22,2023,0
"7373120",172100,124,2023,1
"7428626",110045,147,2023,0
"7453124",150140,19,2023,0
"7458606",130260,1,2023,0
"7459831",130406,1179,2023,8
"7470371",140047,747,2023,2
"7474423",150240,1,2023,0
"7484259",150475,1,2023,0
"7495684",150250,2,2023,0
"7495692",150250,2,2023,0
"7495706",150250,2,2023,0
"7499981",150795,3,2023,0
"7504144",150730,2,2023,0
"7518021",170210,1,2023,0
"7521251",140010,8,2023,0
"7532962",110020,1,2023,0
"7540868",120040,1,2023,0
"7584156",150307,2,2023,0
"7586124",110130,15,2023,0
"7648693",110004,82,2023,0
"7654545",130060,1,2023,0
"7712103",150390,9,2023,0
"7749740",150070,3,2023,0
"7773250",150110,334,2023,0
"7896824",150730,62,2023,0
"7898355",150060,1,2023,0
"7904894",150553,1,2023,0
"7921950",150060,1,2023,0
"7921985",150060,3,2023,0
"7922019",150060,1,2023,0
"7922027",150060,1,2023,0
"7996896",172100,2,2023,0
"9012052",120020,1,2023,0
"9020284",150140,1,2023,0
"9031103",150172,265,2023,3
"9042539",150548,18,2023,0
"9046720",150140,1087,2023,11
"9051260",150250,1,2023,0
"9058516",150240,154,2023,3
"9087958",150140,64,2023,0
"9115153",130260,1,2023,0
"9118993",110011,1,2023,0
"9177140",150650,45,2023,0
"9202749",172100,133,2023,0
"9268944",172100,3,2023,0
"9274138",150230,4,2023,0
"9306625",170830,2,2023,0
"9329749",130006,4,2023,0
"9406190",140010,1,2023,0
"9413073",150080,1,2023,0
"9421955",160030,1,2023,0
"9461493",150130,1291,2023,15
"9601503",150307,165,2023,0
"9697217",130260,3176,2023,16
"9738347",150010,95,2023,0
"9743081",110020,2,2023,0
"9833552",130120,1,2023,0
"9835520",160030,25,2023,0
"9917322",150140,4548,2023,38
"9937854",140010,26,2023,0
"9982523",150150,3,2023,0
"9999999",140010,1,2023,0
"9999999",150730,2,2023,0
"0007641",150240,1386,2024,5
"0007684",150240,4038,2024,16
"0073482",150010,2072,2024,17
"0080632",150360,2,2024,0
"0100587",150140,1,2024,0
"0179817",150360,209,2024,10
"0254460",150060,266,2024,0
"0264032",120040,10,2024,0
"0404810",150420,275,2024,0
"0494402",150510,8,2024,0
"0494747",150050,4,2024,0
"0504165",150030,1,2024,0
"0766844",120040,12,2024,0
"0835625",172100,1,2024,0
"0860638",140010,9,2024,0
"0906956",150330,444,2024,1
"0921033",150060,1,2024,0
"0921335",150060,1,2024,0
"0921378",150060,1,2024,0
"0921386",150060,1,2024,0
"0947342",150405,25,2024,0
"2000024",120042,6,2024,0
"2000083",120033,32,2024,0
"2000121",120060,915,2024,1
"2000296",120020,2792,2024,10
"2000393",120070,35,2024,0
"2000636",120030,547,2024,10
"2000725",120045,10,2024,0
"2000733",120040,4174,2024,39
"2000822",120038,4,2024,0
"2000865",120050,621,2024,2
"2000970",120034,84,2024,1
"2000997",120038,24,2024,0
"2001020",120005,53,2024,0
"2001500",120010,831,2024,2
"2001594",120035,64,2024,0
"2002078",120040,3003,2024,12
"2011859",130395,138,2024,0
"2011875",130230,570,2024,2
"2011891",130255,78,2024,1
"2011905",130310,627,2024,3
"2012022",130050,367,2024,1
"2012383",130080,422,2024,6
"2012480",130260,2940,2024,13
"2012499",130070,429,2024,2
"2012553",130410,379,2024,1
"2012618",130240,737,2024,0
"2012758",130260,1,2024,0
"2012804",130423,360,2024,4
"2012839",130185,69,2024,0
"2013029",130260,1429,2024,0
"2013045",130030,633,2024,5
"2013053",130030,1,2024,0
"2013258",130250,1712,2024,4
"2013282",130014,286,2024,5
"2013312",130014,1,2024,0
"2013320",130353,378,2024,3
"2013355",130353,1,2024,0
"2013495",130210,107,2024,1
"2013568",130195,208,2024,1
"2013614",130180,311,2024,1
"2014688",130270,733,2024,9
"2015242",130040,240,2024,1
"2016125",130406,4,2024,0
"2016141",130420,1828,2024,11
"2016249",130400,109,2024,1
"2016354",130068,231,2024,5
"2016397",130140,526,2024,5
"2016419",130090,144,2024,0
"2016443",130426,262,2024,0
"2016478",130360,179,2024,2
"2016540",130300,253,2024,0
"2016567",130440,160,2024,0
"2016605",130063,300,2024,1
"2016648",130006,165,2024,1
"2016656",130083,167,2024,0
"2016672",130020,155,2024,3
"2016761",130300,1,2024,0
"2016893",130340,1722,2024,28
"2016923",130190,1668,2024,11
"2016974",130060,699,2024,10
"2017016",130170,899,2024,0
"2017199",130260,1687,2024,13
"2017245",130260,742,2024,5
"2017318",130260,3563,2024,13
"2017342",130190,7,2024,0
"2017555",130100,459,2024,4
"2017652",130110,459,2024,5
"2017660",130280,247,2024,2
"2017679",130008,133,2024,0
"2017717",130160,528,2024,0
"2017768",130002,255,2024,1
"2017792",130260,309,2024,2
"2017911",130440,11,2024,0
"2017997",130165,19,2024,0
"2018055",130260,736,2024,4
"2018098",130260,35,2024,0
"2018128",130390,455,2024,1
"2018136",130120,1292,2024,0
"2018144",130290,1046,2024,8
"2018365",130260,254,2024,3
"2018381",130350,296,2024,2
"2018586",130350,1,2024,0
"2019523",130130,326,2024,1
"2019558",130260,3845,2024,23
"2019566",130260,1286,2024,15
"2019604",130330,321,2024,0
"2019663",160023,16,2024,0
"2019671",160070,52,2024,0
"2019701",160010,63,2024,0
"2019728",160020,77,2024,1
"2019736",160053,154,2024,0
"2020068",160030,5427,2024,68
"2020076",160027,772,2024,7
"2020149",160080,12,2024,0
"2020165",160040,28,2024,0
"2020432",160040,1,2024,0
"2020467",160070,1,2024,0
"2020726",160055,5,2024,1
"2020890",160030,2065,2024,5
"2021021",160021,8,2024,0
